Feature,Importance
synopsis_tfidf_956,0.0
synopsis_tfidf_947,0.0
synopsis_tfidf_437,0.0
synopsis_tfidf_407,0.0
synopsis_tfidf_686,0.0
synopsis_tfidf_409,0.0
synopsis_tfidf_410,0.0
synopsis_tfidf_673,0.0
synopsis_tfidf_428,0.0
synopsis_tfidf_675,0.0
synopsis_tfidf_543,0.0
synopsis_tfidf_966,0.0
synopsis_tfidf_544,0.0
synopsis_tfidf_240,0.0
synopsis_tfidf_292,0.0
Genres_Erotica,0.0
synopsis_tfidf_476,0.0
synopsis_tfidf_634,0.0
synopsis_tfidf_241,0.0
synopsis_tfidf_848,0.0
synopsis_tfidf_468,0.0
synopsis_tfidf_471,0.0
synopsis_tfidf_231,-0.0002037074760643814
synopsis_tfidf_203,-0.0002037074760643814
synopsis_tfidf_37,-0.0002037074760643814
synopsis_tfidf_778,-0.0002037074760643814
synopsis_tfidf_721,-0.0002037074760643814
synopsis_tfidf_741,-0.0002037074760643814
synopsis_tfidf_222,-0.0002037074760643814
synopsis_tfidf_731,-0.0002037074760643814
synopsis_tfidf_736,-0.0002037074760643814
synopsis_tfidf_244,-0.0002037074760643814
synopsis_tfidf_84,-0.0002037074760643814
synopsis_tfidf_51,-0.0002037074760643814
synopsis_tfidf_828,-0.0002037074760643814
synopsis_tfidf_305,-0.0002037074760643814
synopsis_tfidf_236,-0.0002037074760643814
synopsis_tfidf_648,-0.0002037074760643814
synopsis_tfidf_693,-0.0002037074760643814
synopsis_tfidf_88,-0.0002037074760643814
synopsis_tfidf_85,-0.0002037074760643814
synopsis_tfidf_591,-0.0002037074760643814
synopsis_tfidf_644,-0.0002037074760643814
synopsis_tfidf_52,-0.0002037074760643814
synopsis_tfidf_843,-0.0002037074760643814
synopsis_tfidf_23,-0.0002037074760643814
synopsis_tfidf_218,-0.0002037074760643814
synopsis_tfidf_722,-0.0002037074760643814
synopsis_tfidf_768,-0.0002037074760643814
synopsis_tfidf_785,-0.0002037074760643814
synopsis_tfidf_542,-0.0002037074760643814
synopsis_tfidf_447,-0.0002037074760643814
synopsis_tfidf_108,-0.0002037074760643814
synopsis_tfidf_421,-0.0002037074760643814
synopsis_tfidf_422,-0.0002037074760643814
synopsis_tfidf_952,-0.0002037074760643814
synopsis_tfidf_949,-0.0002037074760643814
synopsis_tfidf_189,-0.0002037074760643814
synopsis_tfidf_120,-0.0002037074760643814
synopsis_tfidf_434,-0.0002037074760643814
synopsis_tfidf_435,-0.0002037074760643814
synopsis_tfidf_277,-0.0002037074760643814
synopsis_tfidf_454,-0.0002037074760643814
synopsis_tfidf_960,-0.0002037074760643814
synopsis_tfidf_498,-0.0002037074760643814
synopsis_tfidf_938,-0.0002037074760643814
synopsis_tfidf_150,-0.0002037074760643814
synopsis_tfidf_186,-0.0002037074760643814
synopsis_tfidf_8,-0.0002037074760643814
synopsis_tfidf_464,-0.0002037074760643814
synopsis_tfidf_152,-0.0002037074760643814
synopsis_tfidf_5,-0.0002037074760643814
synopsis_tfidf_927,-0.0002037074760643814
synopsis_tfidf_267,-0.0002037074760643814
synopsis_tfidf_401,-0.0002037074760643814
synopsis_tfidf_7,-0.0002037074760643814
synopsis_tfidf_369,-0.0002037074760643814
Genres_Girls Love,-0.0002037074760643814
synopsis_tfidf_531,-0.0002037074760643814
synopsis_tfidf_104,-0.0002037074760643814
synopsis_tfidf_330,-0.0002037074760643814
synopsis_tfidf_909,-0.0002037074760643814
synopsis_tfidf_132,-0.0002037074760643814
synopsis_tfidf_143,-0.0002037074760643814
synopsis_tfidf_341,-0.0002037074760643814
synopsis_tfidf_288,-0.0002037074760643814
synopsis_tfidf_131,-0.0002037074760643814
synopsis_tfidf_701,-0.0004074149521287628
synopsis_tfidf_800,-0.0004074149521287628
synopsis_tfidf_937,-0.0004074149521287628
synopsis_tfidf_336,-0.0004074149521287628
synopsis_tfidf_842,-0.0004074149521287628
synopsis_tfidf_335,-0.0004074149521287628
synopsis_tfidf_327,-0.0004074149521287628
synopsis_tfidf_845,-0.0004074149521287628
synopsis_tfidf_847,-0.0004074149521287628
synopsis_tfidf_316,-0.0004074149521287628
synopsis_tfidf_158,-0.0004074149521287628
synopsis_tfidf_175,-0.0004074149521287628
synopsis_tfidf_213,-0.0004074149521287628
synopsis_tfidf_646,-0.0004074149521287628
synopsis_tfidf_730,-0.0004074149521287628
synopsis_tfidf_293,-0.0004074149521287628
synopsis_tfidf_426,-0.0004074149521287628
synopsis_tfidf_702,-0.0004074149521287628
synopsis_tfidf_417,-0.0004074149521287628
synopsis_tfidf_64,-0.0004074149521287628
synopsis_tfidf_681,-0.0004074149521287628
synopsis_tfidf_680,-0.0004074149521287628
synopsis_tfidf_719,-0.0004074149521287628
synopsis_tfidf_725,-0.0004074149521287628
synopsis_tfidf_451,-0.0004074149521287628
synopsis_tfidf_291,-0.0004074149521287628
synopsis_tfidf_278,-0.0004074149521287628
synopsis_tfidf_67,-0.0004074149521287628
synopsis_tfidf_445,-0.0004074149521287628
synopsis_tfidf_61,-0.0004074149521287628
synopsis_tfidf_68,-0.0004074149521287628
synopsis_tfidf_678,-0.0004074149521287628
synopsis_tfidf_440,-0.0004074149521287628
synopsis_tfidf_545,-0.0004074149521287628
synopsis_tfidf_607,-0.0004074149521287628
synopsis_tfidf_263,-0.0004074149521287628
synopsis_tfidf_82,-0.0004074149521287628
synopsis_tfidf_512,-0.0004074149521287628
synopsis_tfidf_602,-0.0004074149521287628
synopsis_tfidf_604,-0.0004074149521287628
synopsis_tfidf_574,-0.0004074149521287628
synopsis_tfidf_605,-0.0004074149521287628
synopsis_tfidf_871,-0.0004074149521287628
synopsis_tfidf_872,-0.0004074149521287628
synopsis_tfidf_786,-0.0004074149521287628
synopsis_tfidf_192,-0.0004074149521287628
synopsis_tfidf_208,-0.0006111224281931441
synopsis_tfidf_148,-0.0006111224281931441
synopsis_tfidf_441,-0.0006111224281931441
synopsis_tfidf_585,-0.0006111224281931441
synopsis_tfidf_313,-0.0006111224281931441
synopsis_tfidf_878,-0.0006111224281931441
synopsis_tfidf_198,-0.0006111224281931441
synopsis_tfidf_319,-0.0006111224281931441
synopsis_tfidf_323,-0.0006111224281931441
synopsis_tfidf_773,-0.0006111224281931441
synopsis_tfidf_694,-0.0006111224281931441
synopsis_tfidf_48,-0.0006111224281931441
synopsis_tfidf_888,-0.0006111224281931441
synopsis_tfidf_961,-0.0006111224281931441
synopsis_tfidf_821,-0.0006111224281931441
synopsis_tfidf_764,-0.0006111224281931441
synopsis_tfidf_985,-0.0006111224281931441
synopsis_tfidf_734,-0.0006111224281931441
Genres_Ecchi,-0.0006111224281931441
synopsis_tfidf_57,-0.0006111224281931441
synopsis_tfidf_962,-0.0006111224281931441
synopsis_tfidf_243,-0.0006111224281931441
synopsis_tfidf_643,-0.0006111224281931441
synopsis_tfidf_617,-0.0006111224281931441
synopsis_tfidf_932,-0.0006111224281931441
synopsis_tfidf_30,-0.0006111224281931441
synopsis_tfidf_456,-0.0006111224281931441
synopsis_tfidf_625,-0.0006111224281931441
synopsis_tfidf_926,-0.0006111224281931441
synopsis_tfidf_908,-0.0008148299042575256
synopsis_tfidf_283,-0.0008148299042575256
synopsis_tfidf_54,-0.0008148299042575256
synopsis_tfidf_744,-0.0008148299042575256
synopsis_tfidf_562,-0.0008148299042575256
synopsis_tfidf_187,-0.0008148299042575256
synopsis_tfidf_183,-0.0008148299042575256
synopsis_tfidf_517,-0.0008148299042575256
synopsis_tfidf_569,-0.0008148299042575256
synopsis_tfidf_715,-0.0008148299042575256
synopsis_tfidf_700,-0.0008148299042575256
synopsis_tfidf_168,-0.0008148299042575256
synopsis_tfidf_508,-0.0008148299042575256
synopsis_tfidf_171,-0.0008148299042575256
synopsis_tfidf_2,-0.0008148299042575256
synopsis_tfidf_763,-0.0008148299042575256
synopsis_tfidf_167,-0.0008148299042576167
synopsis_tfidf_353,-0.001018537380321907
synopsis_tfidf_301,-0.001018537380321907
synopsis_tfidf_997,-0.001018537380321907
synopsis_tfidf_776,-0.001018537380321907
synopsis_tfidf_709,-0.001018537380321907
synopsis_tfidf_388,-0.001018537380321907
synopsis_tfidf_854,-0.001018537380321907
synopsis_tfidf_965,-0.001018537380321907
synopsis_tfidf_812,-0.001018537380321907
synopsis_tfidf_770,-0.001018537380321907
synopsis_tfidf_197,-0.001018537380321907
synopsis_tfidf_805,-0.001018537380321907
synopsis_tfidf_91,-0.001018537380321907
synopsis_tfidf_898,-0.001018537380321907
synopsis_tfidf_99,-0.001018537380321907
synopsis_tfidf_366,-0.001018537380321907
synopsis_tfidf_594,-0.001018537380321907
synopsis_tfidf_381,-0.001018537380321907
synopsis_tfidf_448,-0.001018537380321907
synopsis_tfidf_247,-0.001018537380321907
synopsis_tfidf_902,-0.001018537380321907
synopsis_tfidf_282,-0.001018537380321907
synopsis_tfidf_105,-0.001018537380321907
synopsis_tfidf_704,-0.0012222448563862882
synopsis_tfidf_868,-0.0012222448563862882
synopsis_tfidf_106,-0.0012222448563862882
synopsis_tfidf_299,-0.0012222448563862882
synopsis_tfidf_573,-0.0012222448563862882
synopsis_tfidf_769,-0.0012222448563862882
synopsis_tfidf_389,-0.0012222448563862882
synopsis_tfidf_841,-0.0012222448563862882
synopsis_tfidf_582,-0.0012222448563862882
synopsis_tfidf_169,-0.0012222448563862882
synopsis_tfidf_618,-0.0012222448563862882
synopsis_tfidf_509,-0.0012222448563862882
synopsis_tfidf_883,-0.0012222448563862882
synopsis_tfidf_515,-0.0012222448563862882
synopsis_tfidf_113,-0.0012222448563862882
synopsis_tfidf_364,-0.0012222448563862882
synopsis_tfidf_507,-0.0012222448563862882
Rating_PG-13,-0.0012222448563863795
synopsis_tfidf_835,-0.0012222448563863795
synopsis_tfidf_147,-0.0014259523324506695
synopsis_tfidf_339,-0.0014259523324506695
synopsis_tfidf_914,-0.0014259523324506695
synopsis_tfidf_690,-0.0014259523324506695
synopsis_tfidf_449,-0.0014259523324506695
synopsis_tfidf_408,-0.0014259523324506695
synopsis_tfidf_284,-0.0014259523324506695
synopsis_tfidf_450,-0.0014259523324506695
synopsis_tfidf_79,-0.0014259523324506695
synopsis_tfidf_127,-0.0014259523324506695
synopsis_tfidf_576,-0.0014259523324506695
synopsis_tfidf_840,-0.0016296598085150512
synopsis_tfidf_38,-0.0016296598085150512
synopsis_tfidf_794,-0.0016296598085150512
synopsis_tfidf_157,-0.0016296598085150512
synopsis_tfidf_546,-0.0016296598085150512
synopsis_tfidf_349,-0.0016296598085150512
synopsis_tfidf_555,-0.0016296598085150512
synopsis_tfidf_111,-0.0016296598085150512
synopsis_tfidf_981,-0.0016296598085150512
synopsis_tfidf_14,-0.0016296598085150512
synopsis_tfidf_334,-0.0016296598085150512
synopsis_tfidf_497,-0.0016296598085150512
synopsis_tfidf_831,-0.0016296598085150512
synopsis_tfidf_363,-0.0016296598085150512
synopsis_tfidf_182,-0.0016296598085150512
synopsis_tfidf_729,-0.0016296598085150512
synopsis_tfidf_527,-0.0016296598085150512
synopsis_tfidf_470,-0.0016296598085150512
synopsis_tfidf_227,-0.0016296598085150512
synopsis_tfidf_420,-0.0016296598085150512
synopsis_tfidf_969,-0.0016296598085150512
synopsis_tfidf_630,-0.0018333672845794325
synopsis_tfidf_990,-0.0018333672845794325
synopsis_tfidf_765,-0.0018333672845794325
synopsis_tfidf_549,-0.0018333672845794325
synopsis_tfidf_657,-0.0018333672845794325
synopsis_tfidf_737,-0.0018333672845794325
synopsis_tfidf_60,-0.0018333672845794325
synopsis_tfidf_901,-0.0018333672845794325
synopsis_tfidf_779,-0.0018333672845794325
synopsis_tfidf_826,-0.0018333672845794325
synopsis_tfidf_467,-0.0018333672845794325
synopsis_tfidf_649,-0.0018333672845794325
synopsis_tfidf_572,-0.0018333672845794325
synopsis_tfidf_211,-0.0018333672845794325
synopsis_tfidf_129,-0.0018333672845794325
synopsis_tfidf_270,-0.0018333672845794325
synopsis_tfidf_431,-0.0018333672845794325
synopsis_tfidf_979,-0.0018333672845794325
synopsis_tfidf_733,-0.0018333672845794325
synopsis_tfidf_221,-0.0018333672845794325
synopsis_tfidf_196,-0.0018333672845794325
synopsis_tfidf_563,-0.0018333672845794325
synopsis_tfidf_177,-0.0018333672845794325
synopsis_tfidf_624,-0.0018333672845794325
synopsis_tfidf_103,-0.0018333672845794325
synopsis_tfidf_233,-0.0018333672845794325
synopsis_tfidf_577,-0.0018333672845794325
synopsis_tfidf_260,-0.0018333672845794325
Genres_Romance,-0.0018333672845795234
synopsis_tfidf_28,-0.002037074760643814
synopsis_tfidf_846,-0.002037074760643814
synopsis_tfidf_822,-0.002037074760643814
synopsis_tfidf_853,-0.002037074760643814
synopsis_tfidf_34,-0.002037074760643814
synopsis_tfidf_6,-0.002037074760643814
synopsis_tfidf_948,-0.002037074760643814
synopsis_tfidf_185,-0.002037074760643814
synopsis_tfidf_852,-0.002037074760643814
synopsis_tfidf_968,-0.002037074760643814
synopsis_tfidf_859,-0.002037074760643814
synopsis_tfidf_480,-0.002037074760643814
synopsis_tfidf_254,-0.002037074760643814
synopsis_tfidf_392,-0.002037074760643814
synopsis_tfidf_59,-0.002037074760643814
synopsis_tfidf_225,-0.002037074760643814
synopsis_tfidf_674,-0.002037074760643814
synopsis_tfidf_667,-0.002037074760643814
synopsis_tfidf_638,-0.002037074760643814
synopsis_tfidf_391,-0.002037074760643814
synopsis_tfidf_405,-0.002037074760643814
synopsis_tfidf_350,-0.002037074760643814
synopsis_tfidf_81,-0.002037074760643814
synopsis_tfidf_589,-0.002037074760643814
synopsis_tfidf_575,-0.002037074760643814
synopsis_tfidf_550,-0.002037074760643814
synopsis_tfidf_264,-0.002037074760643814
synopsis_tfidf_95,-0.002037074760643814
synopsis_tfidf_365,-0.002037074760643814
synopsis_tfidf_628,-0.002037074760643814
synopsis_tfidf_333,-0.002037074760643814
synopsis_tfidf_766,-0.002037074760643814
synopsis_tfidf_344,-0.002037074760643814
synopsis_tfidf_47,-0.002037074760643814
synopsis_tfidf_858,-0.0022407822367081953
synopsis_tfidf_662,-0.0022407822367081953
synopsis_tfidf_383,-0.0022407822367081953
synopsis_tfidf_238,-0.0022407822367081953
synopsis_tfidf_861,-0.0022407822367081953
synopsis_tfidf_870,-0.0022407822367081953
synopsis_tfidf_939,-0.0022407822367081953
synopsis_tfidf_460,-0.0022407822367081953
synopsis_tfidf_466,-0.0022407822367081953
synopsis_tfidf_887,-0.0022407822367081953
synopsis_tfidf_90,-0.0022407822367081953
synopsis_tfidf_496,-0.0022407822367081953
synopsis_tfidf_895,-0.0022407822367081953
synopsis_tfidf_552,-0.0022407822367081953
synopsis_tfidf_312,-0.0022407822367081953
synopsis_tfidf_900,-0.0022407822367081953
synopsis_tfidf_916,-0.0022407822367081953
synopsis_tfidf_836,-0.0022407822367081953
synopsis_tfidf_910,-0.0022407822367081953
synopsis_tfidf_697,-0.0022407822367081953
synopsis_tfidf_827,-0.0022407822367081953
synopsis_tfidf_726,-0.0022407822367081953
synopsis_tfidf_372,-0.0022407822367081953
synopsis_tfidf_179,-0.0022407822367081953
synopsis_tfidf_136,-0.0022407822367081953
synopsis_tfidf_348,-0.0022407822367081953
synopsis_tfidf_717,-0.0022407822367081953
synopsis_tfidf_807,-0.002240782236708286
synopsis_tfidf_72,-0.0024444897127725764
synopsis_tfidf_87,-0.0024444897127725764
synopsis_tfidf_163,-0.0024444897127725764
synopsis_tfidf_850,-0.0024444897127725764
synopsis_tfidf_818,-0.0024444897127725764
synopsis_tfidf_239,-0.0024444897127725764
synopsis_tfidf_474,-0.0024444897127725764
synopsis_tfidf_43,-0.0024444897127725764
synopsis_tfidf_53,-0.0024444897127725764
synopsis_tfidf_788,-0.0024444897127725764
synopsis_tfidf_642,-0.0024444897127725764
synopsis_tfidf_31,-0.0024444897127725764
synopsis_tfidf_745,-0.0024444897127725764
synopsis_tfidf_430,-0.0024444897127725764
synopsis_tfidf_9,-0.0024444897127725764
synopsis_tfidf_118,-0.0024444897127725764
synopsis_tfidf_130,-0.0024444897127725764
synopsis_tfidf_688,-0.0024444897127725764
synopsis_tfidf_482,-0.0024444897127726675
synopsis_tfidf_25,-0.002648197188836958
synopsis_tfidf_612,-0.002648197188836958
synopsis_tfidf_692,-0.002648197188836958
synopsis_tfidf_955,-0.002648197188836958
synopsis_tfidf_619,-0.002648197188836958
synopsis_tfidf_324,-0.002648197188836958
synopsis_tfidf_55,-0.002648197188836958
synopsis_tfidf_159,-0.002648197188836958
synopsis_tfidf_784,-0.002648197188836958
synopsis_tfidf_666,-0.002648197188836958
synopsis_tfidf_154,-0.002648197188836958
synopsis_tfidf_109,-0.002648197188836958
synopsis_tfidf_358,-0.002851904664901339
synopsis_tfidf_500,-0.002851904664901339
synopsis_tfidf_200,-0.002851904664901339
synopsis_tfidf_622,-0.002851904664901339
synopsis_tfidf_946,-0.002851904664901339
synopsis_tfidf_839,-0.002851904664901339
synopsis_tfidf_128,-0.002851904664901339
synopsis_tfidf_352,-0.002851904664901339
synopsis_tfidf_49,-0.002851904664901339
synopsis_tfidf_280,-0.002851904664901339
synopsis_tfidf_375,-0.002851904664901339
synopsis_tfidf_613,-0.002851904664901339
synopsis_tfidf_867,-0.002851904664901339
synopsis_tfidf_817,-0.003055612140965721
synopsis_tfidf_641,-0.003055612140965721
synopsis_tfidf_102,-0.003055612140965721
synopsis_tfidf_310,-0.003055612140965721
synopsis_tfidf_443,-0.003055612140965721
synopsis_tfidf_825,-0.003055612140965721
synopsis_tfidf_174,-0.003055612140965721
synopsis_tfidf_584,-0.003055612140965721
synopsis_tfidf_234,-0.003055612140965721
synopsis_tfidf_829,-0.0032593196170301025
synopsis_tfidf_862,-0.0032593196170301025
synopsis_tfidf_881,-0.0032593196170301025
synopsis_tfidf_248,-0.0032593196170301025
synopsis_tfidf_295,-0.0032593196170301025
synopsis_tfidf_738,-0.0032593196170301025
synopsis_tfidf_988,-0.0032593196170301025
synopsis_tfidf_548,-0.0032593196170301025
synopsis_tfidf_553,-0.0032593196170301025
synopsis_tfidf_50,-0.0034630270930944835
synopsis_tfidf_945,-0.0034630270930944835
synopsis_tfidf_516,-0.0034630270930944835
synopsis_tfidf_486,-0.0034630270930944835
synopsis_tfidf_882,-0.0034630270930944835
synopsis_tfidf_944,-0.0034630270930944835
synopsis_tfidf_804,-0.0034630270930944835
synopsis_tfidf_923,-0.003666734569158865
synopsis_tfidf_395,-0.003666734569158865
synopsis_tfidf_971,-0.003666734569158865
synopsis_tfidf_188,-0.003666734569158865
synopsis_tfidf_318,-0.003666734569158865
synopsis_tfidf_787,-0.003666734569158865
synopsis_tfidf_195,-0.003666734569158865
synopsis_tfidf_226,-0.003666734569158865
synopsis_tfidf_703,-0.003666734569158865
synopsis_tfidf_590,-0.003666734569158865
synopsis_tfidf_193,-0.003666734569158865
synopsis_tfidf_286,-0.003870442045223246
synopsis_tfidf_56,-0.003870442045223246
synopsis_tfidf_801,-0.003870442045223246
synopsis_tfidf_92,-0.003870442045223246
synopsis_tfidf_1,-0.003870442045223246
synopsis_tfidf_258,-0.003870442045223246
synopsis_tfidf_317,-0.003870442045223246
synopsis_tfidf_873,-0.003870442045223246
synopsis_tfidf_596,-0.003870442045223246
synopsis_tfidf_459,-0.004074149521287628
synopsis_tfidf_165,-0.004074149521287628
synopsis_tfidf_492,-0.004074149521287628
synopsis_tfidf_919,-0.004074149521287628
synopsis_tfidf_393,-0.004074149521287628
synopsis_tfidf_100,-0.004074149521287628
synopsis_tfidf_609,-0.004074149521287628
synopsis_tfidf_268,-0.004074149521287628
synopsis_tfidf_439,-0.004277856997352009
synopsis_tfidf_124,-0.004277856997352009
synopsis_tfidf_121,-0.004277856997352009
synopsis_tfidf_162,-0.004277856997352009
synopsis_tfidf_753,-0.004277856997352009
synopsis_tfidf_494,-0.004277856997352009
synopsis_tfidf_668,-0.004277856997352009
synopsis_tfidf_98,-0.004277856997352009
synopsis_tfidf_22,-0.004481564473416391
synopsis_tfidf_491,-0.004481564473416391
synopsis_tfidf_943,-0.004481564473416391
synopsis_tfidf_534,-0.004481564473416391
synopsis_tfidf_789,-0.004481564473416391
synopsis_tfidf_623,-0.004481564473416391
synopsis_tfidf_289,-0.004685271949480771
synopsis_tfidf_724,-0.004685271949480771
synopsis_tfidf_522,-0.004685271949480771
synopsis_tfidf_279,-0.004685271949480771
synopsis_tfidf_739,-0.004685271949480771
synopsis_tfidf_583,-0.004685271949480771
synopsis_tfidf_477,-0.004685271949480771
synopsis_tfidf_337,-0.004685271949480771
synopsis_tfidf_796,-0.004685271949480771
synopsis_tfidf_438,-0.004888979425545153
synopsis_tfidf_705,-0.004888979425545153
synopsis_tfidf_754,-0.004888979425545153
synopsis_tfidf_300,-0.004888979425545153
synopsis_tfidf_621,-0.004888979425545153
synopsis_tfidf_384,-0.005092686901609534
synopsis_tfidf_980,-0.005092686901609534
synopsis_tfidf_406,-0.005092686901609534
synopsis_tfidf_252,-0.005092686901609534
synopsis_tfidf_541,-0.005092686901609534
synopsis_tfidf_620,-0.005092686901609534
synopsis_tfidf_251,-0.005092686901609534
synopsis_tfidf_78,-0.005296394377673916
synopsis_tfidf_989,-0.005296394377673916
synopsis_tfidf_386,-0.005296394377673916
synopsis_tfidf_713,-0.005500101853738297
synopsis_tfidf_89,-0.005500101853738297
synopsis_tfidf_332,-0.005703809329802678
synopsis_tfidf_603,-0.005703809329802678
synopsis_tfidf_918,-0.0059075168058670595
synopsis_tfidf_806,-0.0059075168058670595
synopsis_tfidf_199,-0.0059075168058670595
synopsis_tfidf_637,-0.0059075168058670595
synopsis_tfidf_758,-0.006111224281931442
synopsis_tfidf_413,-0.006111224281931442
synopsis_tfidf_361,-0.006518639234060205
synopsis_tfidf_33,-0.006518639234060205
synopsis_tfidf_370,-0.006722346710124586
synopsis_tfidf_511,-0.006722346710124586
synopsis_tfidf_565,-0.006722346710124586
synopsis_tfidf_80,-0.006722346710124586
synopsis_tfidf_993,-0.007129761662253349
synopsis_tfidf_329,-0.007129761662253349
synopsis_tfidf_951,-0.008148299042575255
synopsis_tfidf_757,-0.008352006518639637
Types_Special,-0.008555713994704018
synopsis_tfidf_161,-0.008963128946832781
synopsis_tfidf_314,-0.009777958851090306
synopsis_tfidf_783,-0.009777958851090306
synopsis_tfidf_156,-0.011407618659605356
synopsis_tfidf_896,-0.012426156039927264
synopsis_tfidf_265,-0.013444693420249171
synopsis_tfidf_616,-0.014055815848442316
